"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0150063","visual system development","140/4660","476/21338",0.294117647058824,1.34675586972987,4.04424055010454,5.66170548340516e-05,0.00359435846174625,0.00304059911244702,"ENSG00000136158/ENSG00000160199/ENSG00000125864/ENSG00000205581/ENSG00000101384/ENSG00000146950/ENSG00000184302/ENSG00000101144/ENSG00000168267/ENSG00000187535/ENSG00000128918/ENSG00000173482/ENSG00000154764/ENSG00000122691/ENSG00000054598/ENSG00000133424/ENSG00000100987/ENSG00000136826/ENSG00000179431/ENSG00000140386/ENSG00000081148/ENSG00000142627/ENSG00000171307/ENSG00000284194/ENSG00000187498/ENSG00000184254/ENSG00000125875/ENSG00000172819/ENSG00000166575/ENSG00000148704/ENSG00000105738/ENSG00000198719/ENSG00000105771/ENSG00000069188/ENSG00000218336/ENSG00000137936/ENSG00000101938/ENSG00000119685/ENSG00000148400/ENSG00000099246/ENSG00000148516/ENSG00000151090/ENSG00000082014/ENSG00000188158/ENSG00000179774/ENSG00000137203/ENSG00000151615/ENSG00000135541/ENSG00000114739/ENSG00000134245/ENSG00000122641/ENSG00000166402/ENSG00000204104/ENSG00000123552/ENSG00000148053/ENSG00000106689/ENSG00000106571/ENSG00000186790/ENSG00000183770/ENSG00000134640/ENSG00000106144/ENSG00000138002/ENSG00000172270/ENSG00000273706/ENSG00000156313/ENSG00000164690/ENSG00000164093/ENSG00000107485/ENSG00000139445/ENSG00000105325/ENSG00000141337/ENSG00000196116/ENSG00000083857/ENSG00000123349/ENSG00000164588/ENSG00000171316/ENSG00000146555/ENSG00000176842/ENSG00000075891/ENSG00000163832/ENSG00000164073/ENSG00000177045/ENSG00000106688/ENSG00000147862/ENSG00000146576/ENSG00000100811/ENSG00000156171/ENSG00000064309/ENSG00000197406/ENSG00000133026/ENSG00000131242/ENSG00000133216/ENSG00000146648/ENSG00000107859/ENSG00000183638/ENSG00000104327/ENSG00000125730/ENSG00000108641/ENSG00000137474/ENSG00000160439/ENSG00000166949/ENSG00000111276/ENSG00000187634/ENSG00000112715/ENSG00000160007/ENSG00000077092/ENSG00000089094/ENSG00000007372/ENSG00000162992/ENSG00000172845/ENSG00000110400/ENSG00000163913/ENSG00000162337/ENSG00000181027/ENSG00000115904/ENSG00000078246/ENSG00000127616/ENSG00000158055/ENSG00000111554/ENSG00000105717/ENSG00000135517/ENSG00000151067/ENSG00000153395/ENSG00000196712/ENSG00000121068/ENSG00000163513/ENSG00000142319/ENSG00000138443/ENSG00000176887/ENSG00000143816/ENSG00000185630/ENSG00000138083/ENSG00000122085/ENSG00000162599/ENSG00000078369/ENSG00000198369/ENSG00000157933/ENSG00000138061/ENSG00000169504/ENSG00000117707",140
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","39/4660","99/21338",0.393939393939394,1.8038366497594,4.23746398788212,5.74850136524158e-05,0.00360171463697096,0.0030468219697656,"ENSG00000154839/ENSG00000165480/ENSG00000122952/ENSG00000099910/ENSG00000173473/ENSG00000094804/ENSG00000164109/ENSG00000139687/ENSG00000154473/ENSG00000176248/ENSG00000156831/ENSG00000112029/ENSG00000091436/ENSG00000138411/ENSG00000099956/ENSG00000153107/ENSG00000075624/ENSG00000082014/ENSG00000164754/ENSG00000099385/ENSG00000002822/ENSG00000141552/ENSG00000137812/ENSG00000106635/ENSG00000058729/ENSG00000161888/ENSG00000196510/ENSG00000177602/ENSG00000049618/ENSG00000036257/ENSG00000133884/ENSG00000127616/ENSG00000040275/ENSG00000134057/ENSG00000110987/ENSG00000149311/ENSG00000134982/ENSG00000116670/ENSG00000117724",39
"GO:0045137","development of primary sexual characteristics","85/4660","264/21338",0.321969696969697,1.47428956951489,4.09882806898231,5.78345369141996e-05,0.00360171463697096,0.0030468219697656,"ENSG00000233803/ENSG00000229549/ENSG00000228927/ENSG00000258992/ENSG00000238074/ENSG00000236424/ENSG00000168757/ENSG00000176399/ENSG00000100625/ENSG00000125977/ENSG00000149657/ENSG00000141448/ENSG00000054598/ENSG00000140386/ENSG00000276644/ENSG00000099942/ENSG00000185551/ENSG00000137090/ENSG00000125875/ENSG00000118689/ENSG00000111581/ENSG00000196924/ENSG00000260428/ENSG00000172216/ENSG00000114062/ENSG00000032219/ENSG00000163659/ENSG00000123131/ENSG00000171794/ENSG00000130699/ENSG00000088992/ENSG00000266412/ENSG00000148400/ENSG00000157227/ENSG00000176720/ENSG00000116833/ENSG00000141646/ENSG00000143355/ENSG00000205336/ENSG00000132475/ENSG00000100105/ENSG00000054796/ENSG00000085563/ENSG00000134245/ENSG00000122641/ENSG00000136574/ENSG00000159640/ENSG00000183117/ENSG00000107679/ENSG00000139549/ENSG00000054356/ENSG00000183770/ENSG00000106144/ENSG00000121989/ENSG00000157404/ENSG00000136931/ENSG00000134363/ENSG00000107485/ENSG00000078399/ENSG00000091831/ENSG00000128564/ENSG00000176842/ENSG00000149948/ENSG00000176788/ENSG00000103449/ENSG00000044115/ENSG00000145685/ENSG00000137075/ENSG00000239732/ENSG00000187741/ENSG00000173894/ENSG00000170315/ENSG00000150990/ENSG00000057468/ENSG00000112715/ENSG00000173757/ENSG00000162552/ENSG00000130254/ENSG00000167646/ENSG00000144747/ENSG00000149311/ENSG00000184347/ENSG00000145545/ENSG00000138083/ENSG00000095002",85
"GO:0048511","rhythmic process","100/4660","321/21338",0.311526479750779,1.42647039161419,4.06952472319442,5.95478700911704e-05,0.00367342945779399,0.00310748815619762,"ENSG00000157540/ENSG00000179388/ENSG00000142156/ENSG00000156052/ENSG00000167074/ENSG00000266524/ENSG00000163288/ENSG00000140464/ENSG00000198894/ENSG00000134852/ENSG00000121390/ENSG00000122691/ENSG00000164742/ENSG00000166049/ENSG00000166167/ENSG00000057593/ENSG00000139842/ENSG00000132646/ENSG00000140386/ENSG00000107290/ENSG00000198900/ENSG00000179222/ENSG00000105662/ENSG00000140836/ENSG00000126368/ENSG00000173120/ENSG00000140396/ENSG00000118689/ENSG00000181788/ENSG00000147140/ENSG00000155666/ENSG00000114062/ENSG00000141655/ENSG00000179094/ENSG00000148400/ENSG00000121671/ENSG00000130522/ENSG00000126012/ENSG00000116833/ENSG00000143476/ENSG00000105516/ENSG00000135829/ENSG00000179774/ENSG00000130707/ENSG00000101945/ENSG00000085563/ENSG00000122641/ENSG00000101126/ENSG00000186951/ENSG00000148053/ENSG00000043591/ENSG00000107679/ENSG00000132382/ENSG00000105835/ENSG00000054356/ENSG00000134640/ENSG00000152455/ENSG00000106144/ENSG00000077150/ENSG00000136931/ENSG00000170312/ENSG00000126583/ENSG00000091831/ENSG00000112874/ENSG00000095794/ENSG00000225697/ENSG00000077463/ENSG00000169136/ENSG00000132170/ENSG00000143799/ENSG00000166073/ENSG00000108557/ENSG00000134259/ENSG00000007171/ENSG00000183826/ENSG00000036672/ENSG00000197548/ENSG00000115738/ENSG00000173757/ENSG00000120738/ENSG00000054277/ENSG00000203668/ENSG00000139180/ENSG00000001167/ENSG00000111602/ENSG00000029153/ENSG00000175093/ENSG00000176749/ENSG00000196498/ENSG00000174738/ENSG00000008405/ENSG00000072310/ENSG00000184347/ENSG00000116560/ENSG00000213639/ENSG00000143365/ENSG00000138083/ENSG00000153187/ENSG00000163485/ENSG00000117707",100
"GO:0048706","embryonic skeletal system development","52/4660","144/21338",0.361111111111111,1.65351692894611,4.1592907040426,6.17986191655906e-05,0.00375273881272228,0.00317457883643171,"ENSG00000175387/ENSG00000126778/ENSG00000100625/ENSG00000196092/ENSG00000101144/ENSG00000187535/ENSG00000103489/ENSG00000122691/ENSG00000124813/ENSG00000116704/ENSG00000011258/ENSG00000126870/ENSG00000260428/ENSG00000169762/ENSG00000184058/ENSG00000092607/ENSG00000157227/ENSG00000148516/ENSG00000010361/ENSG00000116132/ENSG00000137203/ENSG00000196562/ENSG00000182197/ENSG00000106571/ENSG00000139219/ENSG00000121989/ENSG00000273706/ENSG00000164690/ENSG00000106004/ENSG00000122592/ENSG00000078399/ENSG00000105997/ENSG00000112559/ENSG00000176842/ENSG00000100714/ENSG00000099139/ENSG00000166949/ENSG00000177030/ENSG00000128710/ENSG00000172845/ENSG00000197757/ENSG00000078246/ENSG00000198353/ENSG00000173917/ENSG00000260027/ENSG00000170689/ENSG00000163513/ENSG00000134323/ENSG00000176887/ENSG00000143816/ENSG00000185630/ENSG00000009709",52
"GO:1901875","positive regulation of post-translational protein modification","50/4660","137/21338",0.364963503649635,1.6711569186429,4.16575605502173,6.19813108692471e-05,0.00375273881272228,0.00317457883643171,"ENSG00000183255/ENSG00000103126/ENSG00000150401/ENSG00000078902/ENSG00000187566/ENSG00000103423/ENSG00000126261/ENSG00000185651/ENSG00000114062/ENSG00000033800/ENSG00000157450/ENSG00000244687/ENSG00000100387/ENSG00000108106/ENSG00000163904/ENSG00000010072/ENSG00000185115/ENSG00000090432/ENSG00000158828/ENSG00000169139/ENSG00000147889/ENSG00000101255/ENSG00000104312/ENSG00000105325/ENSG00000113369/ENSG00000157119/ENSG00000105229/ENSG00000215301/ENSG00000040633/ENSG00000170296/ENSG00000081377/ENSG00000068028/ENSG00000106305/ENSG00000103266/ENSG00000170315/ENSG00000134259/ENSG00000181163/ENSG00000185345/ENSG00000142230/ENSG00000068024/ENSG00000120738/ENSG00000072609/ENSG00000266094/ENSG00000036257/ENSG00000175093/ENSG00000293247/ENSG00000023445/ENSG00000008405/ENSG00000163362/ENSG00000145901",50
"GO:0044784","metaphase/anaphase transition of cell cycle","40/4660","103/21338",0.388349514563107,1.77824076003167,4.18498691983134,6.78294861271485e-05,0.00405873355441455,0.0034334309653735,"ENSG00000154839/ENSG00000165480/ENSG00000122952/ENSG00000099910/ENSG00000173473/ENSG00000094804/ENSG00000164109/ENSG00000139687/ENSG00000154473/ENSG00000176248/ENSG00000156831/ENSG00000112029/ENSG00000091436/ENSG00000138411/ENSG00000099956/ENSG00000153107/ENSG00000075624/ENSG00000082014/ENSG00000164754/ENSG00000099385/ENSG00000002822/ENSG00000141552/ENSG00000137812/ENSG00000106635/ENSG00000058729/ENSG00000161888/ENSG00000196510/ENSG00000177602/ENSG00000049618/ENSG00000072609/ENSG00000036257/ENSG00000133884/ENSG00000127616/ENSG00000040275/ENSG00000134057/ENSG00000110987/ENSG00000149311/ENSG00000134982/ENSG00000116670/ENSG00000117724",40
"GO:0030326","embryonic limb morphogenesis","51/4660","141/21338",0.361702127659574,1.65622317596567,4.13248773239364,6.8897296916962e-05,0.00405873355441455,0.0034334309653735,"ENSG00000101115/ENSG00000101144/ENSG00000187535/ENSG00000125965/ENSG00000128918/ENSG00000154764/ENSG00000122691/ENSG00000124813/ENSG00000164066/ENSG00000172819/ENSG00000163064/ENSG00000091436/ENSG00000148400/ENSG00000141646/ENSG00000116132/ENSG00000135111/ENSG00000137203/ENSG00000138795/ENSG00000198816/ENSG00000204104/ENSG00000106571/ENSG00000168014/ENSG00000164690/ENSG00000164093/ENSG00000105983/ENSG00000078399/ENSG00000109906/ENSG00000171316/ENSG00000128881/ENSG00000103449/ENSG00000185920/ENSG00000152601/ENSG00000102977/ENSG00000107779/ENSG00000108641/ENSG00000003137/ENSG00000117298/ENSG00000170178/ENSG00000128710/ENSG00000144218/ENSG00000077092/ENSG00000163913/ENSG00000162337/ENSG00000078246/ENSG00000069011/ENSG00000151067/ENSG00000108379/ENSG00000121068/ENSG00000134323/ENSG00000185630/ENSG00000157933",51
"GO:0035113","embryonic appendage morphogenesis","51/4660","141/21338",0.361702127659574,1.65622317596567,4.13248773239364,6.8897296916962e-05,0.00405873355441455,0.0034334309653735,"ENSG00000101115/ENSG00000101144/ENSG00000187535/ENSG00000125965/ENSG00000128918/ENSG00000154764/ENSG00000122691/ENSG00000124813/ENSG00000164066/ENSG00000172819/ENSG00000163064/ENSG00000091436/ENSG00000148400/ENSG00000141646/ENSG00000116132/ENSG00000135111/ENSG00000137203/ENSG00000138795/ENSG00000198816/ENSG00000204104/ENSG00000106571/ENSG00000168014/ENSG00000164690/ENSG00000164093/ENSG00000105983/ENSG00000078399/ENSG00000109906/ENSG00000171316/ENSG00000128881/ENSG00000103449/ENSG00000185920/ENSG00000152601/ENSG00000102977/ENSG00000107779/ENSG00000108641/ENSG00000003137/ENSG00000117298/ENSG00000170178/ENSG00000128710/ENSG00000144218/ENSG00000077092/ENSG00000163913/ENSG00000162337/ENSG00000078246/ENSG00000069011/ENSG00000151067/ENSG00000108379/ENSG00000121068/ENSG00000134323/ENSG00000185630/ENSG00000157933",51
"GO:0019827","stem cell population maintenance","72/4660","217/21338",0.331797235023041,1.51928957101323,4.0641514314398,7.1721375438241e-05,0.00418737566063087,0.00354225402187929,"ENSG00000150907/ENSG00000141380/ENSG00000099917/ENSG00000128342/ENSG00000101384/ENSG00000101115/ENSG00000101144/ENSG00000174405/ENSG00000154764/ENSG00000156925/ENSG00000136826/ENSG00000139842/ENSG00000173473/ENSG00000165556/ENSG00000213626/ENSG00000118689/ENSG00000153487/ENSG00000134744/ENSG00000198719/ENSG00000164105/ENSG00000118579/ENSG00000032219/ENSG00000184058/ENSG00000099956/ENSG00000148400/ENSG00000111707/ENSG00000116833/ENSG00000075624/ENSG00000116132/ENSG00000135111/ENSG00000184708/ENSG00000198816/ENSG00000115548/ENSG00000087087/ENSG00000144535/ENSG00000099385/ENSG00000103037/ENSG00000125107/ENSG00000157404/ENSG00000102054/ENSG00000147889/ENSG00000175324/ENSG00000106635/ENSG00000149948/ENSG00000077463/ENSG00000168172/ENSG00000152684/ENSG00000075891/ENSG00000147862/ENSG00000171206/ENSG00000063169/ENSG00000107077/ENSG00000107779/ENSG00000136715/ENSG00000181315/ENSG00000089094/ENSG00000088038/ENSG00000183734/ENSG00000162337/ENSG00000197905/ENSG00000133884/ENSG00000127616/ENSG00000139146/ENSG00000110987/ENSG00000163811/ENSG00000066336/ENSG00000179348/ENSG00000198730/ENSG00000135801/ENSG00000157933/ENSG00000117707/ENSG00000134371",72
"GO:0060021","roof of mouth development","39/4660","100/21338",0.39,1.7857982832618,4.16334038881641,7.45609641029281e-05,0.00428838279576098,0.003627699646932,"ENSG00000175387/ENSG00000154764/ENSG00000178919/ENSG00000019549/ENSG00000164066/ENSG00000184113/ENSG00000148704/ENSG00000163659/ENSG00000184058/ENSG00000183337/ENSG00000103148/ENSG00000179981/ENSG00000182580/ENSG00000141646/ENSG00000116132/ENSG00000135111/ENSG00000137203/ENSG00000157240/ENSG00000114739/ENSG00000138795/ENSG00000122641/ENSG00000184916/ENSG00000107679/ENSG00000106571/ENSG00000008516/ENSG00000138002/ENSG00000139219/ENSG00000164690/ENSG00000173068/ENSG00000171316/ENSG00000115318/ENSG00000133216/ENSG00000107779/ENSG00000115904/ENSG00000121068/ENSG00000180340/ENSG00000163513/ENSG00000176887/ENSG00000157933",39
"GO:1903008","organelle disassembly","36/4660","90/21338",0.4,1.83158798283262,4.17886251311645,7.50857280146967e-05,0.00428838279576098,0.003627699646932,"ENSG00000134779/ENSG00000189306/ENSG00000170759/ENSG00000198171/ENSG00000147872/ENSG00000130349/ENSG00000187024/ENSG00000112339/ENSG00000112249/ENSG00000141642/ENSG00000087586/ENSG00000122033/ENSG00000171763/ENSG00000177666/ENSG00000137821/ENSG00000103194/ENSG00000141002/ENSG00000100271/ENSG00000141933/ENSG00000170312/ENSG00000173846/ENSG00000165525/ENSG00000126214/ENSG00000164163/ENSG00000169914/ENSG00000152684/ENSG00000204351/ENSG00000007047/ENSG00000196169/ENSG00000103342/ENSG00000130921/ENSG00000143486/ENSG00000047849/ENSG00000198677/ENSG00000021574/ENSG00000143258",36
"GO:0030324","lung development","73/4660","221/21338",0.330316742081448,1.512510438312,4.04827861353372,7.54188746769403e-05,0.00428838279576098,0.003627699646932,"ENSG00000136158/ENSG00000159263/ENSG00000175387/ENSG00000128342/ENSG00000125845/ENSG00000100324/ENSG00000142156/ENSG00000167972/ENSG00000095209/ENSG00000128918/ENSG00000124193/ENSG00000141448/ENSG00000156925/ENSG00000103241/ENSG00000115363/ENSG00000106397/ENSG00000103067/ENSG00000136327/ENSG00000154099/ENSG00000148400/ENSG00000157227/ENSG00000151090/ENSG00000221823/ENSG00000139352/ENSG00000106443/ENSG00000114739/ENSG00000182197/ENSG00000134245/ENSG00000142541/ENSG00000106571/ENSG00000074047/ENSG00000124788/ENSG00000164690/ENSG00000164093/ENSG00000106004/ENSG00000079432/ENSG00000196549/ENSG00000103196/ENSG00000204463/ENSG00000129514/ENSG00000164161/ENSG00000149948/ENSG00000126934/ENSG00000107187/ENSG00000147862/ENSG00000115318/ENSG00000106305/ENSG00000197461/ENSG00000168056/ENSG00000204815/ENSG00000149196/ENSG00000107779/ENSG00000156427/ENSG00000008710/ENSG00000112715/ENSG00000141519/ENSG00000172845/ENSG00000245848/ENSG00000173402/ENSG00000111602/ENSG00000132842/ENSG00000167646/ENSG00000115461/ENSG00000133703/ENSG00000197885/ENSG00000037280/ENSG00000121068/ENSG00000072310/ENSG00000163513/ENSG00000134323/ENSG00000176887/ENSG00000070831/ENSG00000117707",73
"GO:0032970","regulation of actin filament-based process","129/4660","436/21338",0.295871559633028,1.35478698271449,3.95644062097489,8.13730099890591e-05,0.00457503864313413,0.0038701922987854,"ENSG00000100014/ENSG00000095777/ENSG00000142185/ENSG00000204713/ENSG00000167193/ENSG00000151491/ENSG00000171132/ENSG00000164961/ENSG00000070610/ENSG00000138594/ENSG00000100345/ENSG00000131941/ENSG00000170776/ENSG00000103490/ENSG00000196924/ENSG00000119328/ENSG00000149930/ENSG00000166317/ENSG00000132376/ENSG00000109743/ENSG00000150764/ENSG00000241360/ENSG00000254999/ENSG00000123384/ENSG00000141646/ENSG00000067900/ENSG00000170873/ENSG00000084112/ENSG00000183230/ENSG00000185324/ENSG00000104067/ENSG00000070182/ENSG00000251322/ENSG00000074964/ENSG00000119729/ENSG00000197321/ENSG00000107104/ENSG00000163171/ENSG00000120896/ENSG00000100628/ENSG00000136574/ENSG00000177885/ENSG00000078814/ENSG00000197256/ENSG00000161270/ENSG00000172757/ENSG00000247596/ENSG00000177105/ENSG00000158856/ENSG00000112902/ENSG00000047365/ENSG00000050327/ENSG00000148180/ENSG00000104880/ENSG00000156735/ENSG00000197694/ENSG00000165527/ENSG00000067560/ENSG00000273749/ENSG00000118137/ENSG00000153310/ENSG00000097007/ENSG00000004975/ENSG00000109265/ENSG00000175866/ENSG00000186994/ENSG00000160460/ENSG00000145715/ENSG00000161681/ENSG00000171522/ENSG00000066032/ENSG00000196405/ENSG00000159753/ENSG00000102879/ENSG00000186648/ENSG00000163126/ENSG00000164741/ENSG00000197461/ENSG00000172602/ENSG00000158106/ENSG00000140416/ENSG00000145349/ENSG00000179604/ENSG00000166949/ENSG00000167965/ENSG00000166086/ENSG00000259207/ENSG00000185345/ENSG00000160007/ENSG00000198898/ENSG00000139725/ENSG00000130529/ENSG00000050405/ENSG00000105887/ENSG00000162552/ENSG00000023191/ENSG00000158055/ENSG00000163466/ENSG00000042493/ENSG00000176749/ENSG00000145703/ENSG00000160551/ENSG00000116489/ENSG00000151067/ENSG00000196776/ENSG00000186635/ENSG00000057294/ENSG00000174775/ENSG00000162704/ENSG00000184588/ENSG00000119185/ENSG00000183873/ENSG00000074054/ENSG00000141298/ENSG00000162643/ENSG00000164327/ENSG00000113448/ENSG00000061676/ENSG00000130762/ENSG00000184292/ENSG00000138443/ENSG00000143761/ENSG00000115306/ENSG00000077522/ENSG00000070831/ENSG00000163485/ENSG00000117707/ENSG00000088280/ENSG00000198626",129
"GO:0006284","base-excision repair","25/4660","55/21338",0.454545454545455,2.08134998049161,4.24442487566153,8.18595383463363e-05,0.00457503864313413,0.0038701922987854,"ENSG00000174405/ENSG00000139842/ENSG00000005156/ENSG00000132646/ENSG00000136936/ENSG00000169188/ENSG00000109674/ENSG00000154328/ENSG00000073050/ENSG00000100387/ENSG00000225830/ENSG00000129484/ENSG00000039650/ENSG00000149948/ENSG00000077463/ENSG00000103152/ENSG00000062822/ENSG00000139372/ENSG00000143799/ENSG00000138346/ENSG00000137309/ENSG00000129071/ENSG00000177084/ENSG00000123415/ENSG00000114026",25
"GO:0031507","heterochromatin formation","60/4660","174/21338",0.344827586206897,1.57895515761433,4.05329606519901,8.26568150202267e-05,0.00458044841879036,0.00387476862561366,"ENSG00000157540/ENSG00000159055/ENSG00000008083/ENSG00000106723/ENSG00000181090/ENSG00000139687/ENSG00000101596/ENSG00000108468/ENSG00000141644/ENSG00000178409/ENSG00000071655/ENSG00000187837/ENSG00000162782/ENSG00000133863/ENSG00000132475/ENSG00000101945/ENSG00000176619/ENSG00000275221/ENSG00000278677/ENSG00000143194/ENSG00000148337/ENSG00000185513/ENSG00000180573/ENSG00000240498/ENSG00000108799/ENSG00000196747/ENSG00000196787/ENSG00000274997/ENSG00000113391/ENSG00000094916/ENSG00000253730/ENSG00000185619/ENSG00000165119/ENSG00000134283/ENSG00000149948/ENSG00000077463/ENSG00000169057/ENSG00000179119/ENSG00000104885/ENSG00000204371/ENSG00000277075/ENSG00000130726/ENSG00000170836/ENSG00000173809/ENSG00000276043/ENSG00000188486/ENSG00000184260/ENSG00000171681/ENSG00000130816/ENSG00000153147/ENSG00000127616/ENSG00000288859/ENSG00000288825/ENSG00000074266/ENSG00000259956/ENSG00000181218/ENSG00000113916/ENSG00000153187/ENSG00000065526/ENSG00000160789",60
"GO:1903046","meiotic cell cycle process","83/4660","259/21338",0.32046332046332,1.46739191674814,4.0003107529273,8.40645808747145e-05,0.00461931339781309,0.00390764593097412,"ENSG00000154839/ENSG00000128342/ENSG00000160207/ENSG00000179008/ENSG00000164828/ENSG00000196074/ENSG00000149657/ENSG00000165480/ENSG00000122952/ENSG00000167077/ENSG00000154611/ENSG00000165496/ENSG00000197275/ENSG00000119684/ENSG00000164961/ENSG00000127564/ENSG00000025770/ENSG00000137090/ENSG00000100345/ENSG00000087586/ENSG00000176160/ENSG00000112029/ENSG00000101224/ENSG00000261456/ENSG00000185122/ENSG00000219435/ENSG00000167216/ENSG00000168070/ENSG00000237452/ENSG00000178460/ENSG00000133863/ENSG00000171772/ENSG00000161609/ENSG00000162669/ENSG00000175305/ENSG00000204991/ENSG00000054796/ENSG00000143194/ENSG00000164754/ENSG00000178966/ENSG00000172732/ENSG00000037042/ENSG00000187531/ENSG00000123975/ENSG00000131462/ENSG00000175595/ENSG00000078487/ENSG00000161860/ENSG00000105325/ENSG00000137812/ENSG00000204463/ENSG00000141255/ENSG00000143452/ENSG00000154438/ENSG00000151475/ENSG00000198492/ENSG00000204371/ENSG00000132016/ENSG00000187741/ENSG00000182185/ENSG00000170315/ENSG00000118156/ENSG00000037474/ENSG00000173809/ENSG00000057468/ENSG00000003137/ENSG00000151503/ENSG00000178222/ENSG00000066923/ENSG00000158402/ENSG00000132436/ENSG00000072609/ENSG00000162552/ENSG00000111247/ENSG00000169228/ENSG00000058804/ENSG00000145700/ENSG00000159374/ENSG00000149311/ENSG00000113810/ENSG00000076242/ENSG00000164256/ENSG00000121152",83
